sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
6.5385;10.503;1.0389;4.0829;8.8769;0.8377;2.2314;-0.6806;0.5771;-0.3512;-0.403;-0.2707;707.0;20.22;-10.46;-11.3;213.65;-63.48;-81.61;0.0;1009.78;56.698;37.51045;127.05973;66.01;NaN;;2.59;10.221316;256.3;28 / 44;41559;2020-09-25 14:51:39:531
8.6873;13.9692;4.3699;5.2125;8.2995;0.3454;-1.2842;-0.2092;0.0391;0.7477;1.0148;-1.0581;232.0;17.54;-12.4;-9.39;211.59;-55.75;-79.01;0.0;1009.78;53.184;37.51045;127.05973;66.01;NaN;;2.59;10.221316;256.3;28 / 44;42059;2020-09-25 14:51:40:031
2.6375;11.6001;-2.1291;4.6346;8.5679;1.1327;3.7798;2.8612;2.1219;0.8056;1.0418;-0.3034;223.0;23.64;-10.11;-8.07;196.77;-63.95;-90.39;0.0;1009.75;54.929;37.51044;127.05969;55.37;NaN;;1.79;11.190464;259.0;28 / 44;42559;2020-09-25 14:51:40:531
5.4654;7.6571;0.0592;4.6645;8.6212;0.2967;-0.0399;0.3967;0.5893;0.3187;0.6128;-0.2246;242.0;20.88;-10.57;-9.2;204.0;-61.54;-86.36;0.0;1009.76;53.358;37.51044;127.05969;55.37;NaN;;1.79;11.190464;259.0;28 / 44;43060;2020-09-25 14:51:41:032
3.5202;9.9748;1.2294;4.509;8.6966;0.4565;-0.937;-0.458;0.1239;-0.2949;-0.3609;0.279;244.0;17.07;-10.75;-11.0;216.31;-62.73;-80.95;0.0;1009.78;54.272;37.510433;127.059654;57.73;NaN;;2.79;9.833422;250.8;28 / 44;43559;2020-09-25 14:51:41:531
5.4714;6.5085;-1.8404;3.9676;8.8586;1.3979;0.6704;0.7203;-1.2247;-0.7885;-1.2957;-0.0253;395.0;25.28;-12.63;-2.87;198.02;-63.49;-76.48;0.0;1009.83;54.436;37.510433;127.059654;57.73;NaN;;2.79;9.833422;250.8;28 / 44;44060;2020-09-25 14:51:42:032
3.0639;11.0575;0.2856;4.4652;8.6996;0.7407;-1.9098;-0.151;0.4015;-0.3351;-0.3817;0.7241;279.0;14.2;-8.77;-13.33;226.15;-62.51;-80.58;0.0;1009.84;57.134;37.51042;127.05962;59.03;NaN;;2.13;9.696105;242.8;27 / 44;44559;2020-09-25 14:51:42:531
6.9829;7.9937;0.5287;4.5509;8.6135;1.1262;0.7916;0.8552;0.4937;0.2624;0.1074;0.084;257.0;18.7;-10.79;-6.59;207.73;-62.66;-78.37;0.0;1009.85;55.146;37.51042;127.05962;59.03;NaN;;2.13;9.696105;242.8;27 / 44;45060;2020-09-25 14:51:43:032
3.7825;11.2659;0.4413;3.9706;8.9266;0.8492;-0.3083;-1.4608;0.4656;-0.2892;-0.0075;-0.4928;242.0;19.84;-13.47;-8.6;208.97;-60.5;-80.14;0.0;1009.85;56.016;37.510406;127.05959;59.83;NaN;;1.77;9.918459;244.5;26 / 44;45559;2020-09-25 14:51:43:531
6.0079;6.5468;1.0114;6.5009;7.334;-0.3483;-0.6154;1.0677;1.9946;0.3616;-0.0364;-1.141;1391.0;0.15;-15.01;-13.45;243.76;-55.04;-77.29;0.0;1009.84;55.087;37.510406;127.05959;59.83;NaN;;1.77;9.918459;244.5;26 / 44;46059;2020-09-25 14:51:44:031
4.1814;6.9457;0.3239;4.8756;8.5024;0.3292;0.124;1.3627;-0.3015;-1.5723;-1.3073;-0.0537;632.0;18.72;-20.17;-0.99;179.83;-62.38;-93.25;0.0;1009.86;56.709;37.5104;127.05958;60.86;NaN;;1.62;10.4516;242.1;26 / 44;46559;2020-09-25 14:51:44:531
7.0631;9.552;-0.0785;4.4919;8.7142;0.2366;-0.4481;0.0936;0.2349;-1.2625;-1.0854;-0.0717;467.0;25.53;-18.94;1.61;178.87;-62.7;-86.98;0.0;1009.87;51.894;37.5104;127.05958;60.86;NaN;;1.62;10.4516;242.1;26 / 44;47059;2020-09-25 14:51:45:031
5.9061;7.8284;-3.631;4.5481;8.668;0.5921;0.8178;0.231;0.9049;0.0032;-0.1052;-0.7472;670.0;26.61;-18.02;-0.24;189.67;-61.95;-78.42;0.0;1009.87;57.603;37.510387;127.059555;62.53;NaN;;1.31;11.335417;241.5;25 / 44;47559;2020-09-25 14:51:45:531
7.8692;11.9415;2.3289;4.6163;8.4548;1.8374;-2.6512;-0.195;-0.9367;-0.0746;-1.3439;1.2381;1470.0;14.95;-11.73;-20.37;239.27;-61.43;-74.73;0.0;1009.86;57.171;37.510387;127.059555;62.53;NaN;;1.31;11.335417;241.5;25 / 44;48059;2020-09-25 14:51:46:031
3.2711;12.2373;0.9288;3.7565;9.0585;0.0565;-1.9985;-2.194;0.0563;0.4434;1.3854;0.2357;270.0;22.94;-12.08;-9.7;201.93;-67.47;-89.14;0.0;1009.8;54.925;37.510376;127.059525;62.19;NaN;;2.88;10.101882;244.1;26 / 44;48560;2020-09-25 14:51:46:532
3.9945;9.4358;-1.3122;4.5789;8.5819;1.2471;0.6272;0.23;-0.7604;-0.2939;-1.1714;0.1781;327.0;22.66;-15.62;-7.28;195.51;-61.32;-88.3;0.0;1009.83;56.774;37.510376;127.059525;62.19;NaN;;2.88;10.101882;244.1;26 / 44;49059;2020-09-25 14:51:47:031
4.8653;8.4752;1.5168;4.1546;8.844;0.8329;1.5347;-0.0211;0.4224;0.1161;-0.0013;-0.2611;350.0;21.61;-14.18;-11.93;207.27;-59.57;-85.22;0.0;1009.85;54.565;37.510365;127.05952;62.9;NaN;;0.95;10.784802;244.0;27 / 44;49559;2020-09-25 14:51:47:531
4.1011;7.0762;0.4916;4.3329;8.563;2.018;1.3766;0.4649;0.0111;0.8201;0.6813;0.1537;265.0;26.84;-15.91;-9.18;217.11;-60.83;-65.03;0.0;1009.86;55.466;37.510365;127.05952;62.9;NaN;;0.95;10.784802;244.0;27 / 44;50059;2020-09-25 14:51:48:031
6.505;6.9241;-0.2846;4.4788;8.6455;1.1688;0.186;0.4426;-0.1405;-0.0495;-1.3777;-0.3188;1080.0;6.04;-12.38;-23.63;262.63;-61.83;-69.42;0.0;1009.83;55.658;37.510353;127.05952;62.98;NaN;;1.23;12.146876;243.8;29 / 44;50559;2020-09-25 14:51:48:531
4.1227;7.2535;0.4988;4.4529;8.7221;0.5174;-0.4667;-0.6796;-0.4953;0.0863;-0.2046;0.4989;262.0;18.95;-14.22;-16.02;215.19;-61.44;-87.19;0.0;1009.81;53.849;37.510353;127.05952;62.98;NaN;;1.23;12.146876;243.8;29 / 44;51060;2020-09-25 14:51:49:032
3.6125;13.2913;2.0307;4.631;8.621;0.6348;-0.5484;-0.4656;-0.1367;0.0997;0.0499;0.1333;222.0;24.54;-15.41;-9.06;204.57;-63.07;-81.4;0.0;1009.83;56.08;37.510338;127.059494;61.97;NaN;;3.08;10.125917;248.4;29 / 44;51559;2020-09-25 14:51:49:531
4.1682;8.601;0.9407;3.7304;9.0565;0.4847;-1.3693;-1.1768;-0.442;-0.2242;-0.074;0.6629;206.0;21.78;-15.94;-11.15;208.82;-67.44;-82.6;0.0;1009.86;56.211;37.510338;127.059494;61.97;NaN;;3.08;10.125917;248.4;29 / 44;52059;2020-09-25 14:51:50:031
7.4728;9.1555;-2.0979;4.1737;8.8486;0.6732;0.8385;0.4806;-2.2346;-0.5046;-1.3808;-0.1198;339.0;20.21;-17.56;-9.18;204.66;-59.91;-82.45;0.0;1009.86;53.11;37.510323;127.05947;62.0;NaN;;2.4;9.950502;248.5;29 / 44;52559;2020-09-25 14:51:50:531
2.9765;7.1912;0.4149;4.4739;8.6152;1.3902;1.2636;0.6623;0.1704;0.8;0.8581;-0.3917;183.0;22.94;-19.15;-8.49;208.82;-61.46;-72.74;0.0;1009.85;55.271;37.510323;127.05947;62.0;NaN;;2.4;9.950502;248.5;29 / 44;53059;2020-09-25 14:51:51:031
5.3144;10.9677;1.0533;4.3237;8.7055;1.2999;0.7049;0.7963;0.5403;0.1636;1.4798;-0.3203;146.0;21.85;-12.63;-12.85;221.32;-62.59;-73.27;0.0;1009.85;51.714;37.510315;127.059456;61.78;NaN;;1.02;10.395189;246.8;30 / 44;53559;2020-09-25 14:51:51:531
7.789;12.1714;3.1134;5.0268;8.3352;1.194;-0.0349;0.4953;0.6195;1.0126;0.7234;-0.3693;675.0;8.69;-17.95;-20.64;244.96;-58.91;-70.77;0.0;1009.86;47.8;37.510315;127.059456;61.78;NaN;;1.02;10.395189;246.8;30 / 44;54059;2020-09-25 14:51:52:031
1.5739;7.5769;1.4198;4.3492;8.7236;1.074;-0.6624;-0.9304;0.7247;0.7463;1.7053;0.0562;1223.0;20.23;-15.75;-13.41;216.21;-64.04;-79.32;0.0;1009.86;52.681;37.510303;127.05944;61.48;NaN;;2.82;9.598104;249.6;29 / 44;54559;2020-09-25 14:51:52:531
5.4007;6.3456;-2.9244;4.7482;8.5702;0.4206;-1.0065;-0.1537;0.8782;0.2511;0.586;-0.2053;335.0;16.9;-17.6;-14.91;216.29;-60.92;-84.94;0.0;1009.87;46.602;37.510303;127.05944;61.48;NaN;;2.82;9.598104;249.6;29 / 44;55059;2020-09-25 14:51:53:031
3.3789;10.9102;0.1658;4.4168;8.7174;0.8177;-0.1941;-0.1603;0.2987;0.5116;0.4078;-0.0441;178.0;18.9;-18.63;-14.61;218.51;-62.74;-79.51;0.0;1009.86;50.668;37.51029;127.059425;60.36;NaN;;2.24;9.339977;249.0;29 / 44;55560;2020-09-25 14:51:53:532
3.7718;10.3245;1.0761;4.7528;8.555;0.627;-0.6304;0.0327;1.1211;0.7781;1.4193;0.0592;192.0;22.43;-19.66;-7.81;201.18;-60.74;-82.49;0.0;1009.82;50.546;37.51029;127.059425;60.36;NaN;;2.24;9.339977;249.0;29 / 44;56059;2020-09-25 14:51:54:031
-0.1305;6.5828;1.4055;4.5844;8.6184;0.9359;3.1052;2.5482;1.4201;-0.4045;-0.2315;0.5261;220.0;25.43;-17.35;-14.43;212.04;-64.63;-82.27;0.0;1009.83;51.013;37.51028;127.05942;59.27;NaN;;0.55;9.94627;248.0;30 / 44;56559;2020-09-25 14:51:54:531
5.2917;6.3336;-1.638;4.1118;8.8646;0.8254;-2.2355;-1.3393;-0.9598;-0.2829;-0.4747;-0.3733;247.0;28.53;-11.9;-12.01;213.21;-63.15;-76.59;0.0;1009.85;54.918;37.51028;127.05942;59.27;NaN;;0.55;9.94627;248.0;30 / 44;57059;2020-09-25 14:51:55:031
1.2649;7.0056;0.2149;4.5407;8.6108;1.1862;0.4012;-0.2882;-0.282;0.3418;-0.41;0.2368;191.0;22.41;-13.6;-11.06;216.99;-60.37;-73.14;0.0;1009.84;53.835;37.51028;127.05942;59.27;NaN;;0.55;9.94627;248.0;30 / 44;57559;2020-09-25 14:51:55:531
3.9538;8.7004;1.7732;5.1146;8.295;1.0976;-0.2992;0.9243;0.7699;0.8285;0.3288;0.0933;207.0;20.88;-15.36;-11.06;215.04;-63.06;-75.82;0.0;1009.85;55.809;37.51028;127.05942;59.27;NaN;;0.55;9.94627;248.0;30 / 44;58059;2020-09-25 14:51:56:031
4.1215;7.2379;-0.9709;4.253;8.8137;0.6338;0.3676;0.2348;1.2623;-0.8749;0.0697;-0.2519;289.0;23.2;-12.53;-11.01;209.26;-63.91;-82.41;0.0;1009.85;52.577;37.510265;127.059395;59.75;NaN;;3.13;10.692367;240.2;30 / 44;58560;2020-09-25 14:51:56:532
7.6441;10.994;2.8475;4.426;8.5784;1.7297;-0.2176;0.0283;-0.1794;0.1951;-0.4517;-0.0983;188.0;21.83;-10.98;-12.78;222.18;-63.75;-73.78;0.0;1009.87;51.598;37.510265;127.059395;59.75;NaN;;3.13;10.692367;240.2;30 / 44;59059;2020-09-25 14:51:57:031
1.1703;4.9323;1.2677;4.2805;8.772;0.949;0.0861;-0.582;-0.4312;-0.0934;0.3408;0.2026;198.0;18.97;-13.86;-17.61;231.32;-59.71;-73.05;0.0;1009.89;54.541;37.510258;127.05938;60.17;NaN;;0.91;11.771195;238.5;29 / 44;59559;2020-09-25 14:51:57:531
4.3946;6.3253;1.4294;4.2957;8.7152;1.3279;0.3502;0.9052;0.5752;0.0218;0.2351;0.4943;198.0;20.3;-11.43;-18.07;233.81;-64.39;-72.29;0.0;1009.89;56.72;37.510258;127.05938;60.17;NaN;;0.91;11.771195;238.5;29 / 44;60059;2020-09-25 14:51:58:031
4.6449;6.4834;-0.3193;4.6275;8.5887;0.9956;-0.6684;0.8443;0.362;0.0718;-0.1945;0.035;212.0;19.1;-12.79;-17.51;231.0;-62.56;-74.84;0.0;1009.89;51.244;37.510246;127.059364;59.29;NaN;;1.2;13.018415;231.5;29 / 44;60559;2020-09-25 14:51:58:531
2.2339;3.1992;0.3371;4.8551;8.4999;0.5913;-0.7396;-1.2754;0.9526;0.8382;0.7648;0.0447;244.0;20.26;-15.59;-17.41;219.5;-60.08;-83.06;0.0;1009.9;51.259;37.510246;127.059364;59.29;NaN;;1.2;13.018415;231.5;29 / 44;61060;2020-09-25 14:51:59:032
3.8796;5.5791;1.0833;4.4403;8.6273;1.4227;-0.9342;-0.196;0.4462;-0.688;-0.14;0.1437;467.0;27.76;-15.09;-14.1;211.22;-64.04;-81.56;0.0;1009.9;52.103;37.51024;127.05934;57.98;NaN;;1.62;14.334872;240.1;30 / 44;61559;2020-09-25 14:51:59:531
6.2008;11.0959;1.3767;4.3354;8.7323;1.0594;1.3843;-0.3335;-0.3992;-0.1202;-0.6951;-0.6874;271.0;23.7;-13.92;-22.13;230.29;-62.93;-76.27;0.0;1009.92;53.745;37.51024;127.05934;57.98;NaN;;1.62;14.334872;240.1;30 / 44;62059;2020-09-25 14:52:00:031
3.9227;9.8346;0.9539;4.4812;8.5665;1.6442;0.9654;1.0225;0.2934;0.5498;-0.7753;-0.0788;226.0;22.0;-15.77;-21.91;235.77;-60.87;-69.85;0.0;1009.91;51.123;37.51024;127.05932;57.66;NaN;;1.17;14.422337;267.1;30 / 44;62559;2020-09-25 14:52:00:531
4.8485;7.42;2.0403;5.0146;8.2819;1.5602;-1.4588;1.0208;-0.4174;0.5198;0.2643;-0.1563;1241.0;8.78;-10.79;-31.93;260.96;-56.08;-72.52;0.0;1009.9;53.383;37.51024;127.05932;57.66;NaN;;1.17;14.422337;267.1;30 / 44;63059;2020-09-25 14:52:01:031
2.2686;10.3042;3.7494;4.4078;8.6987;1.0369;1.2989;1.3181;0.225;-0.8668;-1.2816;0.5043;1500.0;17.28;-15.25;-23.97;235.08;-65.25;-81.5;0.0;1009.91;53.03;37.51023;127.059296;59.62;NaN;;1.23;14.794242;248.0;30 / 44;63559;2020-09-25 14:52:01:531
1.8709;6.2965;0.7563;5.1653;8.3133;0.616;-1.5444;1.362;1.0555;0.8577;1.6575;-0.151;289.0;15.57;-16.68;-22.14;231.53;-60.14;-81.13;0.0;1009.89;52.22;37.51023;127.059296;59.62;NaN;;1.23;14.794242;248.0;30 / 44;64059;2020-09-25 14:52:02:031
4.3;5.2832;0.1886;4.869;8.4648;0.9005;-0.1823;0.9669;1.0768;0.0519;0.2806;0.3862;252.0;22.94;-17.95;-14.04;202.77;-64.23;-88.57;0.0;1009.88;50.768;37.510223;127.059265;58.88;NaN;;1.46;15.339228;227.3;29 / 44;64560;2020-09-25 14:52:02:532
8.6573;16.7731;4.1758;4.2874;8.773;0.9076;-0.3544;-1.417;0.1067;-0.3917;-0.5725;0.1;303.0;21.1;-18.2;-19.07;225.04;-63.46;-78.05;0.0;1009.87;55.608;37.510223;127.059265;58.88;NaN;;1.46;15.339228;227.3;29 / 44;65059;2020-09-25 14:52:03:031
3.2591;5.8534;-1.9578;4.8765;8.4467;1.0218;-0.3458;-0.6781;0.2244;0.264;0.3211;-0.3095;347.0;19.02;-17.38;-14.64;216.62;-58.81;-82.65;0.0;1009.86;55.655;37.510216;127.059235;58.18;NaN;;2.45;14.553653;246.9;28 / 44;65560;2020-09-25 14:52:03:532
7.1745;12.3786;2.3517;4.5429;8.6774;0.4842;-0.0661;0.0817;0.818;0.3438;0.1769;0.3241;430.0;21.32;-19.63;-11.65;211.67;-63.31;-79.31;0.0;1009.85;52.566;37.510216;127.059235;58.18;NaN;;2.45;14.553653;246.9;28 / 44;66060;2020-09-25 14:52:04:032
4.5874;7.2104;-0.8786;4.3917;8.695;1.1319;0.7084;-1.2191;0.9844;0.2695;0.8586;-0.727;298.0;23.85;-18.95;-14.94;216.63;-61.07;-77.28;0.0;1009.87;53.374;37.51021;127.05919;59.54;NaN;;1.81;15.021992;244.7;29 / 44;66560;2020-09-25 14:52:04:532
4.2952;9.0357;2.6655;4.9469;8.2342;1.9738;-1.0797;-0.2287;-0.483;-0.0693;0.3046;0.0548;262.0;17.73;-14.24;-20.45;238.59;-57.1;-68.25;0.0;1009.88;52.627;37.51021;127.05919;59.54;NaN;;1.81;15.021992;244.7;29 / 44;67059;2020-09-25 14:52:05:031
3.3777;8.771;1.2126;4.1859;8.7743;1.2884;-0.3063;0.274;-0.1822;-0.793;-0.1989;0.3456;359.0;21.57;-17.09;-17.45;222.23;-63.64;-77.55;0.0;1009.89;49.796;37.510193;127.05916;59.22;NaN;;1.51;15.133705;232.9;29 / 44;67559;2020-09-25 14:52:05:531
0.5906;7.1074;0.5131;4.5704;8.6514;0.6602;0.083;-0.1713;-0.0782;0.0899;-0.3901;-0.5173;287.0;20.56;-17.39;-15.2;216.13;-61.91;-81.78;0.0;1009.88;55.989;37.510193;127.05916;59.22;NaN;;1.51;15.133705;232.9;29 / 44;68060;2020-09-25 14:52:06:032
2.883;7.2248;-0.3528;4.7661;8.511;1.0088;0.5337;0.7435;0.7868;0.6084;0.637;-0.4202;282.0;19.77;-19.02;-12.72;215.19;-60.23;-77.79;0.0;1009.89;52.617;37.51018;127.05913;58.64;NaN;;1.81;15.093214;241.6;29 / 44;68560;2020-09-25 14:52:06:532
5.3588;5.2976;-0.4319;4.1043;8.8829;0.6478;1.298;-0.6593;-0.789;0.5186;0.2008;-0.7177;334.0;22.15;-16.88;-11.86;211.24;-64.93;-81.03;0.0;1009.9;57.116;37.51018;127.05913;58.64;NaN;;1.81;15.093214;241.6;29 / 44;69060;2020-09-25 14:52:07:032
0.5295;8.171;1.9935;4.4723;8.6365;1.2568;2.5074;3.5765;-0.1692;0.2922;-0.8638;-1.3042;350.0;20.28;-18.14;-15.99;225.28;-61.67;-72.45;0.0;1009.91;57.182;37.510174;127.05909;59.04;NaN;;1.6;13.309142;258.1;29 / 44;69559;2020-09-25 14:52:07:531
-0.7437;5.9959;1.2102;4.1355;8.8214;1.1185;-2.26;-2.9949;-0.5611;0.3666;-0.0882;1.036;278.0;16.92;-18.11;-17.83;233.78;-62.29;-69.13;0.0;1009.9;58.386;37.510174;127.05909;59.04;NaN;;1.6;13.309142;258.1;29 / 44;70059;2020-09-25 14:52:08:031
3.2316;6.0917;1.4546;4.5404;8.6795;0.47;-0.6559;0.5216;-0.2038;-0.1275;0.7009;0.7461;317.0;17.65;-14.75;-14.15;216.21;-62.26;-84.09;0.0;1009.9;57.8;37.510162;127.05906;58.77;NaN;;1.46;12.801641;268.2;28 / 44;70560;2020-09-25 14:52:08:532
5.1995;12.5236;1.5085;4.6817;8.582;0.7748;0.0906;1.7924;0.1516;-0.3135;-0.8189;-0.0543;341.0;13.99;-14.87;-19.56;233.17;-61.06;-80.6;0.0;1009.9;53.849;37.510162;127.05906;58.77;NaN;;1.46;12.801641;268.2;28 / 44;71060;2020-09-25 14:52:09:032
4.5467;8.3602;0.9635;4.005;8.923;0.7148;0.9979;0.0271;0.5111;-1.0195;-0.9066;0.5874;169.0;23.56;-17.69;-14.51;212.77;-61.54;-82.72;0.0;1009.9;56.741;37.510155;127.05902;59.05;NaN;;1.55;12.192194;269.9;26 / 44;71559;2020-09-25 14:52:09:531
1.8793;13.665;0.2413;5.0335;8.3857;0.7164;0.6721;0.0735;0.9321;1.0943;0.3541;-1.4789;548.0;28.87;-17.22;-12.56;208.07;-58.77;-81.9;0.0;1009.91;55.87;37.510155;127.05902;59.05;NaN;;1.55;12.192194;269.9;26 / 44;72059;2020-09-25 14:52:10:031
8.3447;10.5569;-2.3063;4.178;8.7674;1.3591;-0.5485;-0.9739;-1.0574;0.3597;-0.8573;-0.3584;332.0;27.74;-16.05;-14.43;217.95;-58.01;-72.94;0.0;1009.91;58.423;37.510147;127.05899;59.75;NaN;;1.54;11.809017;272.1;25 / 44;72559;2020-09-25 14:52:10:531
3.9502;5.9228;1.0413;4.4869;8.6486;1.1133;-0.8888;-0.0329;-0.0625;-0.4039;-0.037;-0.4711;193.0;27.3;-16.13;-22.41;227.55;-60.77;-75.3;0.0;1009.93;56.035;37.510147;127.05899;59.75;NaN;;1.54;11.809017;272.1;25 / 44;73060;2020-09-25 14:52:11:032
3.6208;9.7783;1.2749;3.773;9.0385;0.4896;-0.9839;-1.6204;-0.3755;-0.4765;-0.3542;0.3499;262.0;29.5;-13.53;-17.05;219.98;-59.82;-76.27;0.0;1009.9;54.712;37.510136;127.058975;60.98;NaN;;1.1;12.358068;259.1;26 / 44;73559;2020-09-25 14:52:11:531
1.4062;3.8076;-1.2535;4.2373;8.8087;0.7895;1.2323;0.8925;-0.3149;-0.7448;-1.0384;-0.1047;215.0;23.39;-16.75;-18.39;221.43;-63.93;-79.45;0.0;1009.86;58.167;37.510136;127.058975;60.98;NaN;;1.1;12.358068;259.1;26 / 44;74059;2020-09-25 14:52:12:031
3.4208;7.7853;1.2569;4.7253;8.5585;0.7706;1.7065;0.9456;1.9852;0.0843;0.1954;-0.7501;178.0;25.55;-15.73;-25.29;227.23;-60.78;-80.74;0.0;1009.86;61.766;37.510124;127.058945;61.28;NaN;;2.55;10.902555;250.3;26 / 44;74559;2020-09-25 14:52:12:531
2.8782;8.4189;1.7037;4.4434;8.5829;1.6614;0.2128;0.2042;-0.1173;-0.5993;-0.7529;0.7178;154.0;23.86;-10.13;-26.03;235.34;-65.32;-78.62;0.0;1009.89;55.191;37.510124;127.058945;61.28;NaN;;2.55;10.902555;250.3;26 / 44;75059;2020-09-25 14:52:13:031
5.7528;8.8214;1.3348;4.4541;8.6439;1.2706;-0.1287;0.2637;0.0499;-0.5879;-0.1177;0.7909;151.0;19.49;-12.99;-29.44;243.46;-64.74;-76.77;0.0;1009.93;54.338;37.510113;127.05892;61.87;NaN;;1.43;10.413957;246.3;25 / 44;75559;2020-09-25 14:52:13:531
3.44;7.8907;1.0461;4.5998;8.5908;1.0999;-0.0965;0.3483;0.1174;-0.049;0.1097;0.1342;166.0;22.77;-13.13;-22.72;232.15;-61.71;-77.15;0.0;1009.97;52.606;37.510113;127.05892;61.87;NaN;;1.43;10.413957;246.3;25 / 44;76059;2020-09-25 14:52:14:031
5.1144;8.3926;1.4007;4.8647;8.3565;1.6353;-0.4727;0.2558;0.2613;0.3482;0.3028;0.2933;162.0;19.13;-16.99;-24.85;238.95;-62.88;-73.56;0.0;1009.98;55.303;37.5101;127.0589;62.8;NaN;;1.91;10.049541;234.6;24 / 44;76559;2020-09-25 14:52:14:531
5.2606;9.1675;2.3517;4.4471;8.6135;1.484;0.0972;-0.1533;0.4912;0.2065;0.3577;-0.291;153.0;27.0;-13.2;-21.64;231.89;-60.4;-72.17;0.0;1009.82;59.694;37.5101;127.0589;62.8;NaN;;1.91;10.049541;234.6;24 / 44;77059;2020-09-25 14:52:15:031
2.8711;9.3328;1.6354;3.7913;8.9107;1.548;0.5904;-0.3702;-0.9641;-0.6357;-0.6144;-0.119;128.0;29.47;-9.16;-23.4;236.81;-63.93;-68.97;0.0;1009.73;54.905;37.51009;127.05887;62.89;NaN;;1.78;9.915462;240.3;26 / 44;77560;2020-09-25 14:52:15:532
4.997;9.9041;3.232;4.5271;8.5584;1.559;-0.79;-0.0785;0.268;0.2362;0.1989;0.058;135.0;20.74;-8.17;-25.71;246.14;-61.92;-71.14;0.0;1009.65;55.829;37.51009;127.05887;62.89;NaN;;1.78;9.915462;240.3;26 / 44;78059;2020-09-25 14:52:16:031
4.5443;10.7485;0.6078;4.4056;8.6663;1.287;-0.0067;-0.1002;0.7955;0.523;0.2757;-0.2891;132.0;25.39;-12.61;-15.68;239.09;-63.72;-71.85;0.0;1009.62;57.018;37.51008;127.05884;62.99;NaN;;2.06;10.034243;243.7;27 / 44;78559;2020-09-25 14:52:16:531
4.1143;7.9111;-0.881;4.317;8.7331;1.1258;-0.2644;0.2508;0.4132;0.1309;-0.0786;0.021;140.0;25.64;-12.31;-20.96;231.91;-62.72;-73.52;0.0;1009.71;57.2;37.51008;127.05884;62.99;NaN;;2.06;10.034243;243.7;27 / 44;79059;2020-09-25 14:52:17:031
2.7788;8.177;1.3144;4.2308;8.6821;1.7007;-1.3778;0.4131;-0.3003;-0.0204;-0.1499;0.0431;124.0;24.18;-8.09;-23.6;240.17;-64.39;-71.98;0.0;1009.75;56.866;37.51007;127.05881;63.51;NaN;;1.99;10.139583;247.8;26 / 44;79559;2020-09-25 14:52:17:531
5.1516;9.8215;-0.6055;4.2241;8.8056;0.8886;0.4959;-0.3153;0.1438;-0.5121;-0.953;0.2636;113.0;25.12;-11.41;-17.94;225.82;-64.27;-76.21;0.0;1009.71;57.719;37.51007;127.05881;63.51;NaN;;1.99;10.139583;247.8;26 / 44;80059;2020-09-25 14:52:18:031
13.0506;15.3622;1.7971;4.9992;8.4081;0.694;-3.2656;-0.6965;0.0419;0.332;0.6021;-0.0193;133.0;20.78;-14.8;-12.79;216.14;-60.64;-78.71;0.0;1009.7;54.436;37.510067;127.05878;63.44;NaN;;2.17;10.787642;255.4;25 / 44;80560;2020-09-25 14:52:18:532
3.3789;8.1662;1.4689;4.569;8.605;1.1176;-0.8268;-0.4801;0.3338;-0.5363;-0.2367;0.3757;373.0;24.23;-15.34;-10.06;202.68;-64.66;-86.39;0.0;1009.69;52.804;37.510067;127.05878;63.44;NaN;;2.17;10.787642;255.4;25 / 44;81059;2020-09-25 14:52:19:031
2.4399;0.533;-4.5521;3.4105;9.1942;0.0715;-0.9686;1.0815;-1.9764;-0.7827;2.5799;0.4985;271.0;24.57;-15.29;-8.25;208.98;-64.78;-74.21;0.0;1009.64;65.282;37.510063;127.058754;63.58;NaN;;1.18;11.22878;249.5;28 / 44;81559;2020-09-25 14:52:19:531
5.1971;8.3183;2.1109;5.5557;7.9458;1.4728;1.5367;-0.4616;1.8359;2.6176;3.2868;-0.0662;359.0;17.14;-12.83;-18.49;231.68;-54.12;-75.15;0.0;1009.66;64.268;37.510063;127.058754;63.58;NaN;;1.18;11.22878;249.5;28 / 44;82059;2020-09-25 14:52:20:031
