ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-8.5398;7.3326;-0.7876;-7.3265;6.4955;0.5487;0.7387;0.5253;-0.6777;-0.0187;0.0356;0.7856;1698;7.58;-48.13;-0.73;179.02;-38.12;86.87;5;1010.23;47.657;37.50862;126.76385;41.97;NaN;;2.72;9.996048;184.1;28 / 42;693008;2021-05-13 12:15:06:619
-11.0658;3.4076;0.2616;-7.8017;5.9417;-0.0057;2.0799;0.4735;0.1005;0.1189;0.1307;-0.1678;1404;12.34;-46.37;6.68;193.41;-37.29;90.04;5;1010.23;46.313;37.50862;126.76385;41.97;NaN;;2.72;9.996048;184.1;28 / 42;693508;2021-05-13 12:15:07:119
-9.2525;5.936;-0.1133;-8.1498;5.4545;-0.0225;-3.8279;-1.1549;0.4389;-0.1322;-0.8343;-1.3594;1465;6.26;-44.59;10.2;198.73;-43.26;93.97;5;1010.23;49.709;37.5086;126.76384;42.63;NaN;;2.05;9.955307;187.6;28 / 42;694008;2021-05-13 12:15:07:619
-8.5087;7.4643;-3.3352;-7.0517;6.777;-0.7182;-3.5941;-0.1483;0.6483;0.0672;-1.0132;-0.488;1369;9.05;-40.27;8.42;197.64;-43.71;95.82;5;1010.23;49.759;37.5086;126.76384;42.63;NaN;;2.05;9.955307;187.6;28 / 42;694507;2021-05-13 12:15:08:118
-6.4066;8.2596;0.0903;-6.821;7.0037;0.7695;-0.8087;-1.146;-1.0501;-0.2447;0.6922;-0.5093;1658;11.03;-40.06;10.93;202.29;-35.66;92.05;5;1010.23;51.271;37.508583;126.76383;41.92;NaN;;2.03;9.935046;191.8;29 / 42;695008;2021-05-13 12:15:08:619
-7.7433;7.7063;-0.4918;-7.5578;6.043;1.5913;0.5275;-0.3369;-0.7967;-0.5435;0.3845;1.8107;2142;16.76;-45.35;6.45;193.18;-26.5;84.06;5;1010.23;49.499;37.508583;126.76383;41.92;NaN;;2.03;9.935046;191.8;29 / 42;695507;2021-05-13 12:15:09:118
-7.3924;6.784;0.3598;-8.1289;5.42;0.8462;-0.2561;0.0135;-0.8568;-0.0273;0.6828;0.5715;2547;16.3;-44.52;1.76;188.42;-46.94;87.02;5;1010.23;48.353;37.50856;126.763824;41.92;NaN;;2.61;10.085882;197.4;27 / 42;696008;2021-05-13 12:15:09:619
-6.6797;6.3253;1.5803;-6.9549;6.9107;0.2054;-0.3654;-0.8742;0.3199;-0.0079;0.0723;-0.5248;2644;1.17;-45.16;0.52;182.03;-49.3;89.37;5;1010.23;46.821;37.50856;126.763824;41.92;NaN;;2.61;10.085882;197.4;27 / 42;696508;2021-05-13 12:15:10:119
-5.1298;6.8966;-0.1863;-7.6822;6.0912;0.227;-1.9677;-0.5705;0.2489;-0.1806;0.6136;0.96;2573;9.74;-40.82;2.98;186.07;-28.18;88;5;1010.24;47.891;37.508537;126.76382;42.02;NaN;;2.2;10.334763;190.2;28 / 42;697008;2021-05-13 12:15:10:619
-7.1528;6.0138;-0.3397;-8.2326;5.3262;-0.1606;-0.2265;-0.1871;0.1876;0.088;-0.2723;1.2636;2272;14.64;-41.61;9.3;197.85;-30.64;89.26;5;1010.23;46.475;37.508537;126.76382;42.02;NaN;;2.2;10.334763;190.2;28 / 42;697508;2021-05-13 12:15:11:119
-9.3543;5.2078;-0.2822;-8.1286;5.4842;-0.1407;0.4467;0.1707;0.3865;0.2983;-0.2123;-0.0962;1949;7.75;-42.75;4.49;189.74;-46.41;89.28;5;1010.23;47.103;37.50852;126.76383;40.43;NaN;;2.44;10.079847;145.6;28 / 42;698008;2021-05-13 12:15:11:619
-4.3309;9.1316;-0.3612;-6.7614;7.0811;-0.5578;1.4787;0.2627;0.6089;0.2728;-0.8996;-1.6297;1877;10.84;-39.51;9.01;202.76;-46.23;94.72;5;1010.23;46.651;37.50852;126.76383;40.43;NaN;;2.44;10.079847;145.6;28 / 42;698508;2021-05-13 12:15:12:119
-6.8606;6.7505;0.8581;-6.8613;7.0052;-0.1411;1.7722;0.769;-0.4714;-0.4291;-0.3493;-0.8155;2212;8.05;-43.67;10.33;198.02;-36.23;89.94;5;1010.23;45.672;37.508503;126.76384;40.23;NaN;;2.16;10.079698;170.2;28 / 42;699008;2021-05-13 12:15:12:619
-7.366;4.7395;0.1131;-7.0726;6.7883;0.259;0.4911;-0.267;0.1926;0.0874;-0.4362;1.0251;2768;6.15;-46.7;7.92;192.94;-35.11;89.52;5;1010.23;46.7;37.508503;126.76384;40.23;NaN;;2.16;10.079698;170.2;28 / 42;699508;2021-05-13 12:15:13:119
-9.4525;6.463;2.3636;-8.981;3.6878;1.3826;-3.077;-0.0558;-0.9482;-0.4926;0.9048;2.1716;2518;30.58;-35.46;8.66;225.78;-36.45;87.7;5;1010.23;47.759;37.508488;126.76383;39.1;NaN;;1.6;10.045598;184.8;28 / 42;700008;2021-05-13 12:15:13:619
-4.4615;6.0294;0.1634;-8.3739;5.0728;0.5604;1.4802;1.0777;-0.126;0.013;-0.0979;-2.549;2684;28.77;-41.35;0.5;232.41;-50.63;81.84;5;1010.22;47.309;37.508488;126.76383;39.1;NaN;;1.6;10.045598;184.8;28 / 42;700508;2021-05-13 12:15:14:119
-7.4738;3.9358;0.9707;-6.3023;7.5049;-0.3564;1.3575;0.0548;1.187;0.4688;-0.59;-1.7777;2917;-7.52;-49.95;2.1;184.27;-59.08;93.04;5;1010.23;49.389;37.508472;126.763824;39.83;NaN;;1.85;9.975941;205;28 / 42;701008;2021-05-13 12:15:14:619
2.0578;6.8571;1.7193;-6.462;7.3483;-0.6449;0.0574;-1.8493;0.6331;-0.3195;-0.5091;0.1005;2790;-9.54;-51.12;7.72;192.43;-48.53;95.7;5;1010.23;54.118;37.508472;126.763824;39.83;NaN;;1.85;9.975941;205;28 / 42;701508;2021-05-13 12:15:15:119
-4.404;9.4801;-2.5147;-8.6999;4.502;-0.4631;-2.6514;0.44;0.4178;0.3845;0.5865;2.4189;3356;23.16;-42.95;10.98;202.94;-28.23;88.81;5;1010.24;53.392;37.50846;126.76381;38.23;NaN;;1.62;9.971976;200.5;29 / 42;702008;2021-05-13 12:15:15:619
-4.0662;4.4903;1.9241;-7.9094;5.7894;-0.3066;0.5862;-0.0932;1.1209;-0.0363;-0.5141;-0.4726;3775;16.14;-46.23;6.99;193.04;-36.18;92.22;5;1010.24;51.655;37.50846;126.76381;38.23;NaN;;1.62;9.971976;200.5;29 / 42;702508;2021-05-13 12:15:16:119
-6.8773;3.1525;1.7983;-7.9283;5.7589;-0.3828;1.9199;-0.1571;0.8759;-0.1859;-0.7574;-0.4778;3964;11.26;-48.08;4.23;189.82;-43.51;86.05;5;1010.23;51.664;37.50844;126.7638;39.14;NaN;;1.93;10.029727;198;29 / 42;703008;2021-05-13 12:15:16:619
-9.4237;8.3734;-1.3553;-8.1394;5.4698;-0.0316;3.2997;1.2986;0.1014;0.1894;-1.3541;-2.2769;3923;8.45;-47.16;7.2;194.82;-48.71;93.24;5;1010.24;51.944;37.50844;126.7638;39.14;NaN;;1.93;10.029727;198;29 / 42;703508;2021-05-13 12:15:17:119
-7.5565;6.9349;0.4497;-6.9776;6.8716;0.5155;1.3033;0.2952;0.1413;-0.0541;0.5439;-0.5151;4673;4.81;-49.44;17.6;208.45;-36.94;92.16;5;1010.24;50.118;37.50842;126.763794;39.19;NaN;;2.23;10.120802;193.6;29 / 42;704008;2021-05-13 12:15:17:619
-9.9364;8.9591;-0.5624;-7.9029;5.7998;0.2761;0.2451;-0.0602;-0.2938;0.0971;0.0312;1.0764;9657;5.7;-49.51;16.74;204.86;-36.26;88;5;1010.25;49.868;37.50842;126.763794;39.19;NaN;;2.23;10.120802;193.6;29 / 42;704508;2021-05-13 12:15:18:119
-7.1552;4.4927;1.033;-8.1771;5.3864;0.5408;0.1331;0.0562;0.095;0.1536;0.4387;0.4742;10022;14.65;-45.48;12.03;203.93;-35.03;87.36;5;1010.25;49.738;37.508396;126.76379;39.16;NaN;;2.07;10.071287;192;28 / 42;705008;2021-05-13 12:15:18:619
-6.8151;3.7849;0.5155;-7.987;5.6593;0.5917;0.3321;1.114;-0.4395;-0.2215;-6.00E-04;-0.6393;9614;15.39;-43.85;12.85;206.8;-35.25;85.76;5;1010.27;50.364;37.508396;126.76379;39.16;NaN;;2.07;10.071287;192;28 / 42;705508;2021-05-13 12:15:19:119
-2.92;0.6707;-0.6415;-6.8973;6.9542;0.4862;1.6733;-2.6549;0.2432;-0.6275;0.8946;0.2036;10032;0.56;-47.86;1.93;183.09;-34.44;82.47;5;1010.27;60.701;37.508373;126.76377;39.94;NaN;;2.33;10.108599;204;28 / 42;706008;2021-05-13 12:15:19:619
0.0767;-0.2587;-0.1037;-7.7782;5.9619;0.3549;-2.3669;0.8222;-0.6464;0.0929;0.1855;1.4578;10402;1.86;-47.42;2.11;183.31;-37.44;87.39;5;1010.23;66.285;37.508373;126.76377;39.94;NaN;;2.33;10.108599;204;28 / 42;706508;2021-05-13 12:15:20:119
2.7944;4.64;-3.7604;-6.7801;7.009;1.0361;-5.3035;6.0251;-0.9334;0.8972;0.8981;0.1209;10878;-0.16;-48.15;0.18;174.68;-25.63;86.01;5;1010.25;67.627;37.508347;126.76376;39.16;NaN;;2.07;10.1814;200.7;28 / 42;707010;2021-05-13 12:15:20:621
-13.7859;5.288;-12.971;-8.4904;4.7894;1.0699;8.636;-5.2264;-0.5695;-0.372;4.1478;-0.4973;11276;15.69;-44.56;1.27;185.41;-29.23;82.82;5;1010.26;63.472;37.508347;126.76376;39.16;NaN;;2.07;10.1814;200.7;28 / 42;707508;2021-05-13 12:15:21:119
-4.9993;7.7206;0.1167;-7.347;6.4955;0.0335;1.3757;-0.2696;0.4017;0.128;1.1826;-1.2792;12618;7.63;-46.87;-5.52;167.06;-50.16;82.03;5;1010.23;48.546;37.50832;126.763756;39.52;NaN;;2.45;10.090242;192.4;28 / 42;708008;2021-05-13 12:15:21:619
-8.6272;7.0223;-0.348;-7.703;6.0274;0.7099;2.1519;1.0666;-0.4562;0.4648;-0.8058;-2.0393;12618;10.24;-42.54;5.47;188.94;-43.74;97.02;5;1010.24;49.148;37.50832;126.763756;39.52;NaN;;2.45;10.090242;192.4;28 / 42;708508;2021-05-13 12:15:22:119
-6.6294;8.2177;1.1252;-5.6377;8.0178;0.3202;1.0343;-0.7663;-0.1692;-1.4618;0.8752;2.8356;12731;12.08;-40.41;11.23;199.61;-22.71;87.23;5;1010.23;51.716;37.508297;126.763756;39.97;NaN;;2.22;10.019239;189.6;27 / 42;709008;2021-05-13 12:15:22:619
-11.7665;4.361;-0.6403;-8.7532;4.3913;0.5189;-2.0701;-0.2484;-0.3889;0.0241;0.295;2.8566;12145;13.76;-41.39;3.74;188.98;-26.6;86.61;5;1010.22;48.938;37.508297;126.763756;39.97;NaN;;2.22;10.019239;189.6;27 / 42;709508;2021-05-13 12:15:23:119
-12.2396;5.8078;0.4077;-9.0545;3.7643;0.1294;-1.644;0.5334;-0.5939;0.1848;-1.0537;-1.9762;11903;24.48;-36.62;2.1;182.77;-44.13;95.03;5;1010.21;51.343;37.508263;126.76374;41.11;NaN;;3.01;9.981356;199.2;29 / 42;710008;2021-05-13 12:15:23:619
-5.3406;7.0128;-0.7229;-5.1307;8.3332;-0.6351;1.4367;-0.9302;0.5915;0.2441;0.1461;-1.4139;11903;-1.89;-46.32;-1.28;178.36;-58.18;97.06;5;1010.2;51.489;37.508263;126.76374;41.11;NaN;;3.01;9.981356;199.2;29 / 42;710508;2021-05-13 12:15:24:119
-4.5441;9.5448;-2.0608;-6.0921;7.5858;-1.2298;0.5199;-0.8109;0.2052;0.2355;-1.5428;-0.1232;11903;-2.43;-43.12;6.26;182.41;-34.21;95.17;5;1010.2;48.549;37.50824;126.763725;41.29;NaN;;2.49;10.035393;195.4;30 / 42;711008;2021-05-13 12:15:24:619
-4.8591;7.0978;-0.033;-7.541;6.2428;-0.5755;0.5006;1.0717;0.043;0.1283;-1.2316;1.2389;12108;12.04;-41.61;2.7;182.62;-33.61;98.05;5;1010.21;49.918;37.50824;126.763725;41.29;NaN;;2.49;10.035393;195.4;30 / 42;711508;2021-05-13 12:15:25:119
-7.1971;4.5981;0.7587;-8.0023;5.6633;-0.2473;-0.2065;0.335;0.5268;-0.1234;0.5031;-0.4182;12822;17.63;-41.58;0.17;194.95;-39.9;89.46;5;1010.22;49.213;37.508213;126.76372;42.4;NaN;;2.27;10.059784;193.7;30 / 42;712007;2021-05-13 12:15:25:618
-8.2104;5.5659;-1.2236;-7.3366;6.5072;-0.0212;-0.3515;-0.8039;0.3824;0.0326;0.5639;0.0612;11670;12.16;-45.8;-0.94;177.76;-41.57;90.17;5;1010.23;48.435;37.508213;126.76372;42.4;NaN;;2.27;10.059784;193.7;30 / 42;712508;2021-05-13 12:15:26:119
-8.3949;8.2836;0.6365;-7.3636;6.4073;-0.9458;-0.6568;0.0564;0.816;0.5044;0.1903;0.6731;11670;17.04;-47.62;-1.33;179.26;-36.77;87.86;5;1010.23;48.706;37.508186;126.76371;43.16;NaN;;2.51;10.18043;190.9;30 / 42;713008;2021-05-13 12:15:26:619
-8.2631;7.3469;0.0867;-8.3153;5.1831;0.4031;0.272;0.1762;-0.2751;-0.2307;1.2882;0.5024;10859;17.43;-48.9;6.98;193.4;-31.91;87.22;5;1010.23;49.485;37.508186;126.76371;43.16;NaN;;2.51;10.18043;190.9;30 / 42;713508;2021-05-13 12:15:27:119
-11.1078;1.926;-0.136;-8.2041;5.3247;0.7147;-3.3692;-2.7712;0.5705;-0.5049;2.9865;0.6509;10090;14.76;-46.1;-1.67;178.93;-41.58;84.12;5;1010.23;48.693;37.508163;126.7637;42.81;NaN;;2.64;10.246053;195.3;29 / 42;714007;2021-05-13 12:15:27:618
-0.8419;-0.4252;-0.4283;-8.105;5.5166;0.2171;-4.0732;2.215;-0.1787;0.6707;1.7895;0.1113;8712;20.3;-43.28;0.88;190.31;-35.67;80.53;5;1010.23;54.016;37.508163;126.7637;42.81;NaN;;2.64;10.246053;195.3;29 / 42;714507;2021-05-13 12:15:28:118
-12.2468;-0.4887;0.9874;-7.3393;6.0238;2.4534;-10.943;-3.2469;-4.7276;-0.8173;2.0019;-4.2513;8712;6.1;-46.22;1.37;188.78;-59.92;71.61;5;1010.24;59.718;37.508144;126.763695;41.89;NaN;;2.57;10.30729;200;30 / 42;715008;2021-05-13 12:15:28:619
-10.1843;5.948;-0.814;-7.5946;5.6076;2.6546;0.793;-2.1145;-0.8085;-1.0928;0.7277;-3.4683;6652;11.23;-43.15;-15.22;149.54;-49.05;66.82;5;1010.21;59.342;37.508144;126.763695;41.89;NaN;;2.57;10.30729;200;30 / 42;715508;2021-05-13 12:15:29:119
-6.9552;8.0189;-1.4679;-6.7645;7.0107;1.123;-0.0615;-0.35;-2.398;-0.6779;0.1792;-0.3599;5039;2.16;-50.07;-7.13;168.64;-45.63;80.57;5;1010.21;53.708;37.50813;126.763695;41.85;NaN;;1.65;10.566988;186.6;31 / 42;716008;2021-05-13 12:15:29:619
-7.493;6.2714;0.0939;-7.7165;5.9321;1.1983;-1.2819;-0.0155;-0.585;-0.4031;-0.4917;1.5229;5203;8.48;-43.16;-15.79;152.47;-37.22;81.17;5;1010.23;49.332;37.50813;126.763695;41.85;NaN;;1.65;10.566988;186.6;31 / 42;716508;2021-05-13 12:15:30:119
-4.0016;6.7696;0.0724;-7.8327;5.8643;0.6542;0.3372;-0.3438;-0.4253;-0.1803;-0.3773;-0.681;4587;10.54;-43.82;-12.44;154.37;-41.68;92.11;5;1010.23;49.769;37.508118;126.763695;42.46;NaN;;1.85;10.837076;171.8;31 / 42;717009;2021-05-13 12:15:30:620
-9.9256;8.0272;-0.6223;-7.8068;5.935;-0.0212;0.1426;0.7582;-0.6786;-0.5385;-1.7545;-1.4967;5389;10.45;-44.4;-11.4;152.17;-49.21;91.88;5;1010.23;47.731;37.508118;126.763695;42.46;NaN;;1.85;10.837076;171.8;31 / 42;717508;2021-05-13 12:15:31:119
-5.2688;7.3865;-1.1182;-4.5185;8.5297;-1.7314;-2.2636;-1.9459;2.6434;-0.0464;0.359;1.2697;8160;-1.55;-44.66;-23.44;148.1;-36.92;89.22;5;1010.24;47.781;37.508095;126.7637;41.29;NaN;;2.75;10.808592;168.8;31 / 42;718008;2021-05-13 12:15:31:619
-6.6078;7.6512;-3.225;-8.4203;4.9917;-0.5927;-1.7946;1.2087;0.6614;2.3998;1.7608;1.6627;4557;8.73;-41.87;3.93;186.1;-30.6;94.03;5;1010.23;52.232;37.508095;126.7637;41.29;NaN;;2.75;10.808592;168.8;31 / 42;718508;2021-05-13 12:15:32:119
-12.4241;0.8408;0.7144;-9.005;3.7189;1.1181;-1.6211;1.4629;0.8157;-1.3872;2.27;-0.7531;5363;20.53;-36.94;18.42;240.53;-46.56;94.48;5;1010.24;57.366;37.508076;126.76371;39.56;NaN;;1.91;10.879704;159.4;29 / 42;719009;2021-05-13 12:15:32:620
-6.7264;2.6686;-1.3529;-7.3801;6.3349;1.2545;1.3275;7.0875;2.2837;-0.7152;-1.8067;-5.4202;9377;33.14;-32.25;-14.18;102.91;-40.24;80.35;5;1010.18;66.165;37.508076;126.76371;39.56;NaN;;1.91;10.879704;159.4;29 / 42;719508;2021-05-13 12:15:33:119
-3.889;7.0427;-1.4512;-2.825;9.3058;-1.2619;2.5634;-1.6336;2.6728;1.3756;-0.1114;-4.1321;8010;-36.24;-42.01;-25;154.97;-68.18;92.56;5;1010.2;51.286;37.508057;126.76372;38.19;NaN;;2.31;10.741492;155.3;29 / 42;720008;2021-05-13 12:15:33:619
-18.5074;3.1812;-3.5963;-9.488;2.4716;0.2003;-1.848;2.0731;0.1851;-0.5008;2.3531;4.7;8242;-6.93;-36.08;-19.73;151.1;-14.6;88.79;5;1010.2;51.104;37.508057;126.76372;38.19;NaN;;2.31;10.741492;155.3;29 / 42;720508;2021-05-13 12:15:34:119
-4.6867;0.8408;-2.0656;-9.1436;2.5297;2.4832;-0.5073;1.6728;-0.2549;0.0653;0.5468;-0.2512;12605;25.62;-31.45;-18.09;106.41;-42.78;92.33;5;1010.19;56.2;37.50804;126.76372;37.99;NaN;;2.17;10.525476;173.5;27 / 42;721008;2021-05-13 12:15:34:619
-9.9196;4.5837;-2.6585;-7.5712;6.1802;0.8074;-1.5261;-1.4183;0.255;-0.6364;-2.0178;-4.0338;8602;6.71;-42.5;2.9;187.27;-39.07;83.91;5;1010.22;57.148;37.50804;126.76372;37.99;NaN;;2.17;10.525476;173.5;27 / 42;721508;2021-05-13 12:15:35:119
-4.004;5.2293;1.3611;-4.9338;8.4707;-0.2748;1.8761;-0.7746;-1.6749;-1.572;0.2984;2.7212;9362;-11.03;-42.37;-14.78;160.04;-17.18;86.44;5;1010.23;55.668;37.508015;126.76371;38.81;NaN;;3.13;10.549028;191.9;28 / 42;722008;2021-05-13 12:15:35:619
-14.5165;1.2145;2.3409;-9.3191;2.8836;1.0048;-1.5533;0.8416;-1.6625;2.1528;0.3701;5.636;9340;32.53;-28.36;-7.92;89.8;-37.14;93.17;5;1010.23;57.053;37.508015;126.76371;38.81;NaN;;3.13;10.549028;191.9;28 / 42;722508;2021-05-13 12:15:36:119
-11.624;2.0314;2.3253;-8.9916;1.7021;3.5247;-0.5899;0.5149;-1.6992;-2.0457;3.9367;0.5167;10832;24.15;-36.5;-2.58;91.37;-61.93;119.81;5;1010.24;65.208;37.50798;126.763695;39.28;NaN;;3.92;10.873538;188.2;28 / 42;723008;2021-05-13 12:15:36:619
-9.3519;1.9284;0.4509;-3.9287;8.9221;1.0638;-1.5036;0.1979;-1.0338;-0.5266;0.1394;-1.9779;11679;0.46;-29.61;-28.82;101.22;-65.48;74.85;5;1010.22;67.683;37.50798;126.763695;39.28;NaN;;3.92;10.873538;188.2;28 / 42;723507;2021-05-13 12:15:37:118
-4.2519;5.179;-1.3146;-6.8288;7.0357;-0.1925;1.6951;0.1023;-1.7043;1.0881;-1.6819;0.3873;6675;2.57;-43.47;1.48;181.45;-25.29;90.94;5;1010.23;64.981;37.507954;126.76369;39.39;NaN;;2.48;10.616196;187.7;29 / 42;724008;2021-05-13 12:15:37:619
-8.0439;5.1527;-1.1134;-8.675;4.3693;-1.3504;-0.8804;1.2836;1.3198;-0.6606;0.6653;0.0131;5652;18.66;-36.02;13;213.5;-44.71;84.72;5;1010.25;57.509;37.507954;126.76369;39.39;NaN;;2.48;10.616196;187.7;29 / 42;724508;2021-05-13 12:15:38:119
-9.516;3.3261;-0.9469;-7.1642;6.4263;-1.8835;2.1911;0.5233;0.8426;0.4829;-0.8235;-2.1789;4962;-2.03;-43.58;13.53;200.79;-49.55;71.66;5;1010.26;56.733;37.507923;126.76368;39.55;NaN;;3.17;10.512615;185;28 / 42;725008;2021-05-13 12:15:38:619
-7.2462;6.0043;1.457;-6.9264;6.689;1.8581;3.3957;-0.2646;-1.0385;0.0241;3.2718;0.427;5780;-1.38;-47.5;8.98;192.97;-43.01;74.98;5;1010.26;58.325;37.507923;126.76368;39.55;NaN;;3.17;10.512615;185;28 / 42;725507;2021-05-13 12:15:39:118
-10.6323;6.1875;1.1539;-8.2136;4.966;2.0115;1.1335;0.0824;-1.7121;0.5158;2.8359;2.5635;8202;18.46;-43.28;-1.7;182.5;-33.54;80.09;5;1010.26;56.844;37.50789;126.76367;39.64;NaN;;3.54;11.050112;185.4;29 / 42;726008;2021-05-13 12:15:39:619
-8.6728;8.1207;-0.3397;-7.6656;6.1139;0.1722;-2.9587;-0.1606;0.9063;-0.6406;-2.7009;-2.2535;8668;26.22;-37.18;-0.55;178.13;-38.57;88.71;5;1010.26;53.576;37.50789;126.76367;39.64;NaN;;3.54;11.050112;185.4;29 / 42;726508;2021-05-13 12:15:40:119
-7.257;9.5903;0.5874;-4.8734;8.51;0.0053;1.115;-0.2629;0.5477;-0.8366;-1.0119;-3.2589;9089;-2.67;-45.63;3;186.71;-60.2;89.94;5;1010.25;53.592;37.50786;126.76366;39.86;NaN;;3.03;10.780699;195.4;28 / 42;727008;2021-05-13 12:15:40:619
-4.634;8.0776;-0.4642;-5.1356;8.2304;-1.4341;5.5228;1.7879;-0.9387;-0.5066;0.8516;1.0199;8325;-12.33;-47.98;-14.78;164.02;-57.06;105.6;5;1010.25;54.74;37.50786;126.76366;39.86;NaN;;3.03;10.780699;195.4;28 / 42;727510;2021-05-13 12:15:41:121
-10.9281;6.148;-0.4642;-7.2578;6.1042;-2.4966;0.1673;0.5235;1.9946;0.5897;-2.681;1.3967;6965;-0.03;-44.27;-2.33;177.09;-27.32;81.37;5;1010.25;54.242;37.507835;126.763664;37.23;NaN;;2.84;10.679442;177;27 / 42;728007;2021-05-13 12:15:41:618
-9.092;4.8161;-0.2187;-8.7397;4.3849;-0.7492;-0.0869;2.9583;0.115;0.3458;2.7427;-1.4092;8279;20.51;-36.27;16.55;214.31;-26.56;94.9;5;1010.25;51.724;37.507835;126.763664;37.23;NaN;;2.84;10.679442;177;27 / 42;728508;2021-05-13 12:15:42:119
-11.1413;4.1897;-1.0427;-7.2239;6.5436;1.0805;-0.5758;-0.3292;0.9433;0.6033;2.5405;-1.9051;9380;-2.96;-45.68;2.45;183.29;-53.16;85.03;5;1010.25;50.476;37.50781;126.763664;38.48;NaN;;3.13;10.790189;172.7;27 / 42;729008;2021-05-13 12:15:42:619
-0.3257;3.9442;0.1706;-5.9228;7.8032;-0.4476;6.5563;-0.18;1.2423;0.2288;-1.1653;-4.9259;9380;-7.98;-44.78;2.33;183.5;-52.13;90.53;5;1010.26;50.217;37.50781;126.763664;38.48;NaN;;3.13;10.790189;172.7;27 / 42;729508;2021-05-13 12:15:43:119
-7.7541;7.7997;-1.5338;-7.5324;6.2795;-0.0208;-2.6296;-1.9236;0.0862;0.0136;0.4743;1.9947;9048;-2.36;-44.05;1.73;182.46;-17.58;85.29;5;1010.25;57.131;37.50778;126.76366;38.9;NaN;;3.16;10.66794;193.1;27 / 42;730007;2021-05-13 12:15:43:618
-7.4415;4.5143;-0.257;-8.3962;5.0669;0.0256;0.1885;-0.6791;0.1288;0.2505;-1.3687;0.9143;8420;15.57;-40.68;4.43;188.58;-31.11;89.83;5;1010.26;49.748;37.50778;126.76366;38.9;NaN;;3.16;10.66794;193.1;27 / 42;730508;2021-05-13 12:15:44:119
-10.6526;6.4846;1.4414;-8.1339;5.4375;0.6666;-1.47;0.592;-0.8738;-0.3043;-1.0618;-0.0523;8420;12.21;-40.77;7.8;187.42;-42.78;87.03;5;1010.27;49.809;37.507748;126.76365;38.67;NaN;;3.27;10.58643;191.4;30 / 42;731008;2021-05-13 12:15:44:619
-6.3695;3.259;-2.377;-6.9123;6.9419;-0.4489;-2.9247;-1.446;0.3951;0.204;-0.9705;-0.8202;10773;0.31;-41.75;3.18;185.79;-45.06;93.72;5;1010.27;48.964;37.507748;126.76365;38.67;NaN;;3.27;10.58643;191.4;30 / 42;731507;2021-05-13 12:15:45:118
-13.8087;6.687;-1.1098;-7.2086;6.6414;0.3149;2.5267;0.926;-1.258;-0.0039;-0.813;-0.6362;10727;3.17;-40.6;4.82;188.86;-30.57;83.31;5;1010.26;55.375;37.507713;126.76364;39.92;NaN;;3.83;10.60819;193.3;30 / 42;732008;2021-05-13 12:15:45:619
-5.3287;2.2314;2.3026;-7.8788;5.8379;-0.1166;1.5656;-0.2079;-0.1652;0.0016;-0.5661;0.3401;9564;4.94;-41;6.47;191.2;-36.53;90.85;5;1010.27;53.459;37.507713;126.76364;39.92;NaN;;3.83;10.60819;193.3;30 / 42;732508;2021-05-13 12:15:46:119
-11.7953;6.3804;-0.8164;-7.5001;6.3151;0.1936;0.8289;0.3986;0.17;0.1751;0.3728;-0.3211;9455;5.92;-41.95;10.23;199.05;-38.35;88.67;5;1010.27;51.653;37.50768;126.76364;40.75;NaN;;2.99;10.579046;193.2;30 / 42;733008;2021-05-13 12:15:46:619
-11.1461;4.979;4.062;-8.076;5.4621;1.0556;-2.8261;-1.861;-0.1232;-0.2934;1.3583;1.8524;11567;5.99;-44.4;13.12;201.8;-33.85;82.55;5;1010.26;52.3;37.50768;126.76364;40.75;NaN;;2.99;10.579046;193.2;30 / 42;733509;2021-05-13 12:15:47:120
-5.7251;9.2777;-0.6786;-7.8763;5.8371;0.2502;-0.8487;1.0502;0.1632;0.1254;1.2961;0.1186;8848;9.09;-41.98;8.68;200.42;-41.89;86.4;5;1010.27;50.79;37.50765;126.76363;40.37;NaN;;3.43;10.503867;192.3;31 / 42;734008;2021-05-13 12:15:47:619
-3.3871;6.6427;2.3912;-7.6662;6.005;1.1569;-1.9801;-0.2269;-0.4459;-0.2381;1.8409;0.6156;8461;3.64;-42.93;2.48;184.63;-37.76;81.42;5;1010.26;50.15;37.50765;126.76363;40.37;NaN;;3.43;10.503867;192.3;31 / 42;734508;2021-05-13 12:15:48:119
